year,event_code,bib,name,finished,dnf_type,cp_id,cp_name,cp_type,arrival_time,split_label,split_secs,elapsed_str,dwell_secs
2026,26hk4tuc,10,Scott Pugh,True,N/A,378759,End Maclehose Trail,control,2026-02-17 18:58:42,13:55:48,50148,13:55:48,695.0
2026,26hk4tuc,10,Scott Pugh,True,N/A,378760,Start Wilson Trail,control,,,0,13:55:48,
2026,26hk4tuc,10,Scott Pugh,True,N/A,378761,End Wilson Trail,control,2026-02-18 11:34:44,16:36:02,59762,30:31:50,179.0
2026,26hk4tuc,10,Scott Pugh,True,N/A,378762,Start HK Trail,control,2026-02-18 12:14:25,00:39:41,2381,31:11:31,618.0
2026,26hk4tuc,10,Scott Pugh,True,N/A,378763,End HK Trail,control,2026-02-18 21:26:12,09:11:47,33107,40:23:18,1002.0
2026,26hk4tuc,10,Scott Pugh,True,N/A,378764,Start Lantau Trail,control,2026-02-18 22:15:13,00:49:01,2941,41:12:19,6351.0
2026,26hk4tuc,10,Scott Pugh,True,N/A,378766,Finish,finish,2026-02-19 15:43:55,17:28:42,62922,58:41:01,
2026,26hk4tuc,13,Markus Schieder,True,N/A,378758,Start,start,2026-02-17 05:01:49,,0,00:00:00,
2026,26hk4tuc,13,Markus Schieder,True,N/A,378759,End Maclehose Trail,control,2026-02-17 20:07:40,15:05:51,54351,15:05:51,1874.0
2026,26hk4tuc,13,Markus Schieder,True,N/A,378760,Start Wilson Trail,control,2026-02-17 21:21:36,01:13:56,4436,16:19:47,683.0
2026,26hk4tuc,13,Markus Schieder,True,N/A,378761,End Wilson Trail,control,2026-02-18 15:19:00,17:57:24,64644,34:17:11,120.0
2026,26hk4tuc,13,Markus Schieder,True,N/A,378762,Start HK Trail,control,2026-02-18 15:44:51,00:25:51,1551,34:43:02,2213.0
2026,26hk4tuc,13,Markus Schieder,True,N/A,378763,End HK Trail,control,2026-02-19 01:50:18,10:05:27,36327,44:48:29,4544.0
2026,26hk4tuc,13,Markus Schieder,True,N/A,378764,Start Lantau Trail,control,2026-02-19 03:36:42,01:46:24,6384,46:34:53,121.0
2026,26hk4tuc,13,Markus Schieder,True,N/A,378766,Finish,finish,2026-02-19 16:25:39,12:48:57,46137,59:23:50,
2026,26hk4tuc,22,Marcus Li Chun Wing 李俊穎,True,N/A,378758,Start,start,2026-02-17 05:02:04,,0,00:00:00,
2026,26hk4tuc,22,Marcus Li Chun Wing 李俊穎,True,N/A,378759,End Maclehose Trail,control,2026-02-17 20:30:07,15:28:03,55683,15:28:03,1129.0
2026,26hk4tuc,22,Marcus Li Chun Wing 李俊穎,True,N/A,378760,Start Wilson Trail,control,2026-02-17 21:30:40,01:00:33,3633,16:28:36,1414.0
2026,26hk4tuc,22,Marcus Li Chun Wing 李俊穎,True,N/A,378761,End Wilson Trail,control,2026-02-18 18:20:58,20:50:18,75018,37:18:54,721.0
2026,26hk4tuc,22,Marcus Li Chun Wing 李俊穎,True,N/A,378762,Start HK Trail,control,2026-02-18 18:53:27,00:32:29,1949,37:51:23,6637.0
2026,26hk4tuc,22,Marcus Li Chun Wing 李俊穎,True,N/A,378763,End HK Trail,control,2026-02-19 06:34:13,11:40:46,42046,49:32:09,0.0
2026,26hk4tuc,22,Marcus Li Chun Wing 李俊穎,True,N/A,378764,Start Lantau Trail,control,2026-02-19 07:50:37,01:16:24,4584,50:48:33,168.0
2026,26hk4tuc,22,Marcus Li Chun Wing 李俊穎,True,N/A,378766,Finish,finish,2026-02-19 19:21:24,11:30:47,41447,62:19:20,
2026,26hk4tuc,1,Kaori Takeichi 武市香里,True,N/A,378758,Start,start,2026-02-17 05:01:55,,0,00:00:00,
2026,26hk4tuc,1,Kaori Takeichi 武市香里,True,N/A,378759,End Maclehose Trail,control,2026-02-17 20:58:49,15:56:54,57414,15:56:54,121.0
2026,26hk4tuc,1,Kaori Takeichi 武市香里,True,N/A,378760,Start Wilson Trail,control,2026-02-17 21:47:17,00:48:28,2908,16:45:22,1563.0
2026,26hk4tuc,1,Kaori Takeichi 武市香里,True,N/A,378761,End Wilson Trail,control,2026-02-18 15:10:30,17:23:13,62593,34:08:35,120.0
2026,26hk4tuc,1,Kaori Takeichi 武市香里,True,N/A,378762,Start HK Trail,control,2026-02-18 16:06:37,00:56:07,3367,35:04:42,809.0
2026,26hk4tuc,1,Kaori Takeichi 武市香里,True,N/A,378763,End HK Trail,control,2026-02-19 02:54:40,10:48:03,38883,45:52:45,636.0
2026,26hk4tuc,1,Kaori Takeichi 武市香里,True,N/A,378764,Start Lantau Trail,control,2026-02-19 03:39:28,00:44:48,2688,46:37:33,186.0
2026,26hk4tuc,1,Kaori Takeichi 武市香里,True,N/A,378766,Finish,finish,2026-02-19 21:23:31,17:44:03,63843,64:21:36,
2026,26hk4tuc,23,Ankit Kumar,True,N/A,378758,Start,start,2026-02-17 05:02:36,,0,00:00:00,
2026,26hk4tuc,23,Ankit Kumar,True,N/A,378759,End Maclehose Trail,control,2026-02-17 21:38:37,16:36:01,59761,16:36:01,442.0
2026,26hk4tuc,23,Ankit Kumar,True,N/A,378760,Start Wilson Trail,control,2026-02-17 22:48:21,01:09:44,4184,17:45:45,120.0
2026,26hk4tuc,23,Ankit Kumar,True,N/A,378761,End Wilson Trail,control,2026-02-18 16:58:18,18:09:57,65397,35:55:42,181.0
2026,26hk4tuc,23,Ankit Kumar,True,N/A,378762,Start HK Trail,control,2026-02-18 17:19:42,00:21:24,1284,36:17:06,120.0
2026,26hk4tuc,23,Ankit Kumar,True,N/A,378763,End HK Trail,control,2026-02-19 03:03:52,09:44:10,35050,46:01:16,582.0
2026,26hk4tuc,23,Ankit Kumar,True,N/A,378764,Start Lantau Trail,control,2026-02-19 03:32:13,00:28:21,1701,46:29:37,63861.0
2026,26hk4tuc,23,Ankit Kumar,True,N/A,378766,Finish,finish,2026-02-19 21:24:34,17:52:21,64341,64:21:58,
2026,26hk4tuc,17,Bosco Chou Pak Hei 周柏熙,True,N/A,378758,Start,start,2026-02-17 05:04:14,,0,00:00:00,
2026,26hk4tuc,17,Bosco Chou Pak Hei 周柏熙,True,N/A,378759,End Maclehose Trail,control,2026-02-17 20:25:26,15:21:12,55272,15:21:12,139.0
2026,26hk4tuc,17,Bosco Chou Pak Hei 周柏熙,True,N/A,378760,Start Wilson Trail,control,2026-02-17 21:11:13,00:45:47,2747,16:06:59,1011.0
2026,26hk4tuc,17,Bosco Chou Pak Hei 周柏熙,True,N/A,378761,End Wilson Trail,control,2026-02-18 15:53:07,18:41:54,67314,34:48:53,120.0
2026,26hk4tuc,17,Bosco Chou Pak Hei 周柏熙,True,N/A,378762,Start HK Trail,control,2026-02-18 18:13:49,02:20:42,8442,37:09:35,255.0
2026,26hk4tuc,17,Bosco Chou Pak Hei 周柏熙,True,N/A,378763,End HK Trail,control,2026-02-19 02:55:10,08:41:21,31281,45:50:56,655.0
2026,26hk4tuc,17,Bosco Chou Pak Hei 周柏熙,True,N/A,378764,Start Lantau Trail,control,2026-02-19 03:38:17,00:43:07,2587,46:34:03,9991.0
2026,26hk4tuc,17,Bosco Chou Pak Hei 周柏熙,True,N/A,378766,Finish,finish,2026-02-19 23:34:46,19:56:29,71789,66:30:32,
2026,26hk4tuc,3,Natalie Webster,True,N/A,378758,Start,start,2026-02-17 05:01:56,,0,00:00:00,
2026,26hk4tuc,3,Natalie Webster,True,N/A,378759,End Maclehose Trail,control,2026-02-17 21:16:08,16:14:12,58452,16:14:12,1367.0
2026,26hk4tuc,3,Natalie Webster,True,N/A,378760,Start Wilson Trail,control,2026-02-17 23:05:12,01:49:04,6544,18:03:16,557.0
2026,26hk4tuc,3,Natalie Webster,True,N/A,378761,End Wilson Trail,control,2026-02-18 18:09:43,19:04:31,68671,37:07:47,391.0
2026,26hk4tuc,3,Natalie Webster,True,N/A,378762,Start HK Trail,control,2026-02-18 19:55:46,01:46:03,6363,38:53:50,457.0
2026,26hk4tuc,3,Natalie Webster,True,N/A,378763,End HK Trail,control,2026-02-19 06:44:49,10:49:03,38943,49:42:53,926.0
2026,26hk4tuc,3,Natalie Webster,True,N/A,378764,Start Lantau Trail,control,2026-02-19 07:31:52,00:47:03,2823,50:29:56,60338.0
2026,26hk4tuc,3,Natalie Webster,True,N/A,378766,Finish,finish,2026-02-20 00:23:23,16:51:31,60691,67:21:27,
2026,26hk4tuc,14,Alex Tam Chi Ho 譚子豪,True,N/A,378758,Start,start,2026-02-17 05:05:50,,0,00:00:00,
2026,26hk4tuc,14,Alex Tam Chi Ho 譚子豪,True,N/A,378759,End Maclehose Trail,control,2026-02-17 21:57:14,16:51:24,60684,16:51:24,1627.0
2026,26hk4tuc,14,Alex Tam Chi Ho 譚子豪,True,N/A,378760,Start Wilson Trail,control,2026-02-17 23:06:55,01:09:41,4181,18:01:05,3821.0
2026,26hk4tuc,14,Alex Tam Chi Ho 譚子豪,True,N/A,378761,End Wilson Trail,control,2026-02-18 19:01:46,19:54:51,71691,37:55:56,751.0
2026,26hk4tuc,14,Alex Tam Chi Ho 譚子豪,True,N/A,378762,Start HK Trail,control,2026-02-18 19:35:00,00:33:14,1994,38:29:10,6369.0
2026,26hk4tuc,14,Alex Tam Chi Ho 譚子豪,True,N/A,378763,End HK Trail,control,2026-02-19 07:33:37,11:58:37,43117,50:27:47,1769.0
2026,26hk4tuc,14,Alex Tam Chi Ho 譚子豪,True,N/A,378764,Start Lantau Trail,control,2026-02-19 08:34:50,01:01:13,3673,51:29:00,3016.0
2026,26hk4tuc,14,Alex Tam Chi Ho 譚子豪,True,N/A,378766,Finish,finish,2026-02-20 00:57:16,16:22:26,58946,67:51:26,
2026,26hk4tuc,25,Wang Jing Yi 王景益,True,N/A,378758,Start,start,2026-02-17 05:01:12,,0,00:00:00,
2026,26hk4tuc,25,Wang Jing Yi 王景益,True,N/A,378759,End Maclehose Trail,control,2026-02-17 21:11:26,16:10:14,58214,16:10:14,3069.0
2026,26hk4tuc,25,Wang Jing Yi 王景益,True,N/A,378760,Start Wilson Trail,control,2026-02-17 22:56:15,01:44:49,6289,17:55:03,2271.0
2026,26hk4tuc,25,Wang Jing Yi 王景益,True,N/A,378761,End Wilson Trail,control,2026-02-18 18:05:00,19:08:45,68925,37:03:48,90.0
2026,26hk4tuc,25,Wang Jing Yi 王景益,True,N/A,378762,Start HK Trail,control,2026-02-18 20:29:15,02:24:15,8655,39:28:03,124.0
2026,26hk4tuc,25,Wang Jing Yi 王景益,True,N/A,378763,End HK Trail,control,2026-02-19 07:21:44,10:52:29,39149,50:20:32,2581.0
2026,26hk4tuc,25,Wang Jing Yi 王景益,True,N/A,378764,Start Lantau Trail,control,2026-02-19 08:34:21,01:12:37,4357,51:33:09,4720.0
2026,26hk4tuc,25,Wang Jing Yi 王景益,True,N/A,378766,Finish,finish,2026-02-20 01:54:48,17:20:27,62427,68:53:36,
2026,26hk4tuc,8,Elliot Froidevaux,True,N/A,378758,Start,start,2026-02-17 05:05:08,,0,00:00:00,
2026,26hk4tuc,8,Elliot Froidevaux,True,N/A,378759,End Maclehose Trail,control,2026-02-17 21:34:31,16:29:23,59363,16:29:23,1759.0
2026,26hk4tuc,8,Elliot Froidevaux,True,N/A,378760,Start Wilson Trail,control,2026-02-17 22:43:14,01:08:43,4123,17:38:06,1888.0
2026,26hk4tuc,8,Elliot Froidevaux,True,N/A,378761,End Wilson Trail,control,2026-02-18 22:02:53,23:19:39,83979,40:57:45,311.0
2026,26hk4tuc,8,Elliot Froidevaux,True,N/A,378762,Start HK Trail,control,2026-02-18 22:26:22,00:23:29,1409,41:21:14,2467.0
2026,26hk4tuc,8,Elliot Froidevaux,True,N/A,378763,End HK Trail,control,2026-02-19 09:04:37,10:38:15,38295,51:59:29,2083.0
2026,26hk4tuc,8,Elliot Froidevaux,True,N/A,378764,Start Lantau Trail,control,2026-02-19 10:15:16,01:10:39,4239,53:10:08,216.0
2026,26hk4tuc,8,Elliot Froidevaux,True,N/A,378766,Finish,finish,2026-02-20 02:42:05,16:26:49,59209,69:36:57,
2026,26hk4tuc,4,Habiba Benahmed,True,N/A,378758,Start,start,2026-02-17 05:02:59,,0,00:00:00,
2026,26hk4tuc,4,Habiba Benahmed,True,N/A,378759,End Maclehose Trail,control,2026-02-17 21:40:21,16:37:22,59842,16:37:22,1649.0
2026,26hk4tuc,4,Habiba Benahmed,True,N/A,378760,Start Wilson Trail,control,2026-02-17 22:49:13,01:08:52,4132,17:46:14,2203.0
2026,26hk4tuc,4,Habiba Benahmed,True,N/A,378761,End Wilson Trail,control,2026-02-18 18:10:54,19:21:41,69701,37:07:55,799.0
2026,26hk4tuc,4,Habiba Benahmed,True,N/A,378762,Start HK Trail,control,2026-02-18 18:47:44,00:36:50,2210,37:44:45,4602.0
2026,26hk4tuc,4,Habiba Benahmed,True,N/A,378763,End HK Trail,control,2026-02-19 07:23:37,12:35:53,45353,50:20:38,1971.0
2026,26hk4tuc,4,Habiba Benahmed,True,N/A,378764,Start Lantau Trail,control,2026-02-19 08:35:22,01:11:45,4305,51:32:23,4167.0
2026,26hk4tuc,4,Habiba Benahmed,True,N/A,378766,Finish,finish,2026-02-20 03:45:05,19:09:43,68983,70:42:06,
2026,26hk4tuc,7,Phairat Varasin ไพรัช วราสินธุ์,True,N/A,378758,Start,start,2026-02-17 05:02:59,,0,00:00:00,
2026,26hk4tuc,7,Phairat Varasin ไพรัช วราสินธุ์,True,N/A,378759,End Maclehose Trail,control,2026-02-17 20:29:52,15:26:53,55613,15:26:53,1942.0
2026,26hk4tuc,7,Phairat Varasin ไพรัช วราสินธุ์,True,N/A,378760,Start Wilson Trail,control,2026-02-17 21:50:45,01:20:53,4853,16:47:46,1642.0
2026,26hk4tuc,7,Phairat Varasin ไพรัช วราสินธุ์,True,N/A,378761,End Wilson Trail,control,2026-02-18 19:03:05,21:12:20,76340,38:00:06,1414.0
2026,26hk4tuc,7,Phairat Varasin ไพรัช วราสินธุ์,True,N/A,378762,Start HK Trail,control,2026-02-18 19:45:32,00:42:27,2547,38:42:33,5218.0
2026,26hk4tuc,7,Phairat Varasin ไพรัช วราสินธุ์,True,N/A,378763,End HK Trail,control,2026-02-19 08:06:35,12:21:03,44463,51:03:36,1429.0
2026,26hk4tuc,7,Phairat Varasin ไพรัช วราสินธุ์,True,N/A,378764,Start Lantau Trail,control,2026-02-19 09:03:56,00:57:21,3441,52:00:57,68369.0
2026,26hk4tuc,7,Phairat Varasin ไพรัช วราสินธุ์,True,N/A,378766,Finish,finish,2026-02-20 04:13:36,19:09:40,68980,71:10:37,
2026,26hk4tuc,26,[Disqualified] Tony Leung Shing Tung 梁成東,False,Disqualified,378758,Start,start,2026-02-17 05:02:10,,0,00:00:00,
2026,26hk4tuc,26,[Disqualified] Tony Leung Shing Tung 梁成東,False,Disqualified,378759,End Maclehose Trail,control,2026-02-17 21:06:36,16:04:26,57866,16:04:26,
2026,26hk4tuc,26,[Disqualified] Tony Leung Shing Tung 梁成東,False,Disqualified,378760,Start Wilson Trail,control,2026-02-17 21:50:02,00:43:26,2606,16:47:52,386.0
2026,26hk4tuc,26,[Disqualified] Tony Leung Shing Tung 梁成東,False,Disqualified,378761,End Wilson Trail,control,,,0,16:47:52,
2026,26hk4tuc,26,[Disqualified] Tony Leung Shing Tung 梁成東,False,Disqualified,378762,Start HK Trail,control,,,0,16:47:52,
2026,26hk4tuc,26,[Disqualified] Tony Leung Shing Tung 梁成東,False,Disqualified,378763,End HK Trail,control,,,0,16:47:52,
2026,26hk4tuc,26,[Disqualified] Tony Leung Shing Tung 梁成東,False,Disqualified,378764,Start Lantau Trail,control,,,0,16:47:52,
2026,26hk4tuc,26,[Disqualified] Tony Leung Shing Tung 梁成東,False,Disqualified,378766,Finish,finish,,,0,16:47:52,
2026,26hk4tuc,2,[Retired] May Liang Shi Qiong 梁仕琼,False,Retired,378758,Start,start,2026-02-17 05:02:45,,0,00:00:00,
2026,26hk4tuc,2,[Retired] May Liang Shi Qiong 梁仕琼,False,Retired,378759,End Maclehose Trail,control,2026-02-17 22:47:45,17:45:00,63900,17:45:00,
2026,26hk4tuc,2,[Retired] May Liang Shi Qiong 梁仕琼,False,Retired,378760,Start Wilson Trail,control,2026-02-17 23:25:16,00:37:31,2251,18:22:31,2196.0
2026,26hk4tuc,2,[Retired] May Liang Shi Qiong 梁仕琼,False,Retired,378761,End Wilson Trail,control,2026-02-18 23:19:34,23:54:18,86058,42:16:49,91.0
2026,26hk4tuc,2,[Retired] May Liang Shi Qiong 梁仕琼,False,Retired,378762,Start HK Trail,control,2026-02-19 01:25:50,02:06:16,7576,44:23:05,625.0
2026,26hk4tuc,2,[Retired] May Liang Shi Qiong 梁仕琼,False,Retired,378763,End HK Trail,control,2026-02-19 10:34:27,09:08:37,32917,53:31:42,2382.0
2026,26hk4tuc,2,[Retired] May Liang Shi Qiong 梁仕琼,False,Retired,378764,Start Lantau Trail,control,,,0,53:31:42,
2026,26hk4tuc,2,[Retired] May Liang Shi Qiong 梁仕琼,False,Retired,378766,Finish,finish,,,0,53:31:42,
2026,26hk4tuc,6,[Retired] Johan Thurée,False,Retired,378758,Start,start,2026-02-17 05:01:25,,0,00:00:00,
2026,26hk4tuc,6,[Retired] Johan Thurée,False,Retired,378759,End Maclehose Trail,control,2026-02-17 20:09:12,15:07:47,54467,15:07:47,195.0
2026,26hk4tuc,6,[Retired] Johan Thurée,False,Retired,378760,Start Wilson Trail,control,2026-02-17 20:58:13,00:49:01,2941,15:56:48,2073.0
2026,26hk4tuc,6,[Retired] Johan Thurée,False,Retired,378761,End Wilson Trail,control,2026-02-18 14:04:34,17:06:21,61581,33:03:09,337.0
2026,26hk4tuc,6,[Retired] Johan Thurée,False,Retired,378762,Start HK Trail,control,2026-02-18 14:30:14,00:25:40,1540,33:28:49,2529.0
2026,26hk4tuc,6,[Retired] Johan Thurée,False,Retired,378763,End HK Trail,control,,,0,33:28:49,
2026,26hk4tuc,6,[Retired] Johan Thurée,False,Retired,378764,Start Lantau Trail,control,,,0,33:28:49,
2026,26hk4tuc,6,[Retired] Johan Thurée,False,Retired,378766,Finish,finish,,,0,33:28:49,
2026,26hk4tuc,24,[Retired] Shashwat Rao,False,Retired,378758,Start,start,2026-02-17 05:01:28,,0,00:00:00,
2026,26hk4tuc,24,[Retired] Shashwat Rao,False,Retired,378759,End Maclehose Trail,control,2026-02-17 21:56:10,16:54:42,60882,16:54:42,244.0
2026,26hk4tuc,24,[Retired] Shashwat Rao,False,Retired,378760,Start Wilson Trail,control,2026-02-17 22:50:20,00:54:10,3250,17:48:52,2530.0
2026,26hk4tuc,24,[Retired] Shashwat Rao,False,Retired,378761,End Wilson Trail,control,2026-02-19 00:15:21,25:25:01,91501,43:13:53,551.0
2026,26hk4tuc,24,[Retired] Shashwat Rao,False,Retired,378762,Start HK Trail,control,2026-02-19 00:43:27,00:28:06,1686,43:41:59,4255.0
2026,26hk4tuc,24,[Retired] Shashwat Rao,False,Retired,378763,End HK Trail,control,,,0,43:41:59,
2026,26hk4tuc,24,[Retired] Shashwat Rao,False,Retired,378764,Start Lantau Trail,control,,,0,43:41:59,
2026,26hk4tuc,24,[Retired] Shashwat Rao,False,Retired,378766,Finish,finish,,,0,43:41:59,
2026,26hk4tuc,20,[Retired] Adrian Tang 鄧浩然,False,Retired,378758,Start,start,2026-02-17 05:03:55,,0,00:00:00,
2026,26hk4tuc,20,[Retired] Adrian Tang 鄧浩然,False,Retired,378759,End Maclehose Trail,control,2026-02-17 20:54:44,15:50:49,57049,15:50:49,1033.0
2026,26hk4tuc,20,[Retired] Adrian Tang 鄧浩然,False,Retired,378760,Start Wilson Trail,control,2026-02-17 21:52:15,00:57:31,3451,16:48:20,525.0
2026,26hk4tuc,20,[Retired] Adrian Tang 鄧浩然,False,Retired,378761,End Wilson Trail,control,,,0,16:48:20,
2026,26hk4tuc,20,[Retired] Adrian Tang 鄧浩然,False,Retired,378762,Start HK Trail,control,,,0,16:48:20,
2026,26hk4tuc,20,[Retired] Adrian Tang 鄧浩然,False,Retired,378763,End HK Trail,control,,,0,16:48:20,
2026,26hk4tuc,20,[Retired] Adrian Tang 鄧浩然,False,Retired,378764,Start Lantau Trail,control,,,0,16:48:20,
2026,26hk4tuc,20,[Retired] Adrian Tang 鄧浩然,False,Retired,378766,Finish,finish,,,0,16:48:20,
2026,26hk4tuc,21,[Retired] John Fan Wing Chun 范榮臻,False,Retired,378758,Start,start,2026-02-17 05:01:52,,0,00:00:00,
2026,26hk4tuc,21,[Retired] John Fan Wing Chun 范榮臻,False,Retired,378759,End Maclehose Trail,control,2026-02-17 21:58:03,16:56:11,60971,16:56:11,1872.0
2026,26hk4tuc,21,[Retired] John Fan Wing Chun 范榮臻,False,Retired,378760,Start Wilson Trail,control,2026-02-17 23:32:35,01:34:32,5672,18:30:43,1585.0
2026,26hk4tuc,21,[Retired] John Fan Wing Chun 范榮臻,False,Retired,378761,End Wilson Trail,control,,,0,18:30:43,
2026,26hk4tuc,21,[Retired] John Fan Wing Chun 范榮臻,False,Retired,378762,Start HK Trail,control,,,0,18:30:43,
2026,26hk4tuc,21,[Retired] John Fan Wing Chun 范榮臻,False,Retired,378763,End HK Trail,control,,,0,18:30:43,
2026,26hk4tuc,21,[Retired] John Fan Wing Chun 范榮臻,False,Retired,378764,Start Lantau Trail,control,,,0,18:30:43,
2026,26hk4tuc,21,[Retired] John Fan Wing Chun 范榮臻,False,Retired,378766,Finish,finish,,,0,18:30:43,
2026,26hk4tuc,5,[Retired] Yeung Wing Kent 楊永健,False,Retired,378758,Start,start,2026-02-17 05:04:16,,0,00:00:00,
2026,26hk4tuc,5,[Retired] Yeung Wing Kent 楊永健,False,Retired,378759,End Maclehose Trail,control,2026-02-17 22:45:28,17:41:12,63672,17:41:12,644.0
2026,26hk4tuc,5,[Retired] Yeung Wing Kent 楊永健,False,Retired,378760,Start Wilson Trail,control,2026-02-17 23:39:57,00:54:29,3269,18:35:41,3347.0
2026,26hk4tuc,5,[Retired] Yeung Wing Kent 楊永健,False,Retired,378761,End Wilson Trail,control,,,0,18:35:41,
2026,26hk4tuc,5,[Retired] Yeung Wing Kent 楊永健,False,Retired,378762,Start HK Trail,control,,,0,18:35:41,
2026,26hk4tuc,5,[Retired] Yeung Wing Kent 楊永健,False,Retired,378763,End HK Trail,control,,,0,18:35:41,
2026,26hk4tuc,5,[Retired] Yeung Wing Kent 楊永健,False,Retired,378764,Start Lantau Trail,control,,,0,18:35:41,
2026,26hk4tuc,5,[Retired] Yeung Wing Kent 楊永健,False,Retired,378766,Finish,finish,,,0,18:35:41,
2026,26hk4tuc,11,[Retired] Larry Chan Kin Kwok 陳健國,False,Retired,378758,Start,start,2026-02-17 05:01:13,,0,00:00:00,
2026,26hk4tuc,11,[Retired] Larry Chan Kin Kwok 陳健國,False,Retired,378759,End Maclehose Trail,control,2026-02-17 23:09:39,18:08:26,65306,18:08:26,694.0
2026,26hk4tuc,11,[Retired] Larry Chan Kin Kwok 陳健國,False,Retired,378760,Start Wilson Trail,control,2026-02-18 00:03:50,00:54:11,3251,19:02:37,1563.0
2026,26hk4tuc,11,[Retired] Larry Chan Kin Kwok 陳健國,False,Retired,378761,End Wilson Trail,control,,,0,19:02:37,
2026,26hk4tuc,11,[Retired] Larry Chan Kin Kwok 陳健國,False,Retired,378762,Start HK Trail,control,,,0,19:02:37,
2026,26hk4tuc,11,[Retired] Larry Chan Kin Kwok 陳健國,False,Retired,378763,End HK Trail,control,,,0,19:02:37,
2026,26hk4tuc,11,[Retired] Larry Chan Kin Kwok 陳健國,False,Retired,378764,Start Lantau Trail,control,,,0,19:02:37,
2026,26hk4tuc,11,[Retired] Larry Chan Kin Kwok 陳健國,False,Retired,378766,Finish,finish,,,0,19:02:37,
2026,26hk4tuc,12,[Retired] Wang Pei Xuan 王培煊,False,Retired,378758,Start,start,2026-02-17 05:01:21,,0,00:00:00,
2026,26hk4tuc,12,[Retired] Wang Pei Xuan 王培煊,False,Retired,378759,End Maclehose Trail,control,2026-02-17 23:56:10,18:54:49,68089,18:54:49,133.0
2026,26hk4tuc,12,[Retired] Wang Pei Xuan 王培煊,False,Retired,378760,Start Wilson Trail,control,,,0,18:54:49,
2026,26hk4tuc,12,[Retired] Wang Pei Xuan 王培煊,False,Retired,378761,End Wilson Trail,control,,,0,18:54:49,
2026,26hk4tuc,12,[Retired] Wang Pei Xuan 王培煊,False,Retired,378762,Start HK Trail,control,,,0,18:54:49,
2026,26hk4tuc,12,[Retired] Wang Pei Xuan 王培煊,False,Retired,378763,End HK Trail,control,,,0,18:54:49,
2026,26hk4tuc,12,[Retired] Wang Pei Xuan 王培煊,False,Retired,378764,Start Lantau Trail,control,,,0,18:54:49,
2026,26hk4tuc,12,[Retired] Wang Pei Xuan 王培煊,False,Retired,378766,Finish,finish,,,0,18:54:49,
2026,26hk4tuc,15,[Retired] Michael Gay,False,Retired,378758,Start,start,2026-02-17 05:05:13,,0,00:00:00,
2026,26hk4tuc,15,[Retired] Michael Gay,False,Retired,378759,End Maclehose Trail,control,,,0,00:00:00,
2026,26hk4tuc,15,[Retired] Michael Gay,False,Retired,378760,Start Wilson Trail,control,,,0,00:00:00,
2026,26hk4tuc,15,[Retired] Michael Gay,False,Retired,378761,End Wilson Trail,control,,,0,00:00:00,
2026,26hk4tuc,15,[Retired] Michael Gay,False,Retired,378762,Start HK Trail,control,,,0,00:00:00,
2026,26hk4tuc,15,[Retired] Michael Gay,False,Retired,378763,End HK Trail,control,,,0,00:00:00,
2026,26hk4tuc,15,[Retired] Michael Gay,False,Retired,378764,Start Lantau Trail,control,,,0,00:00:00,
2026,26hk4tuc,15,[Retired] Michael Gay,False,Retired,378766,Finish,finish,,,0,00:00:00,
2026,26hk4tuc,19,[Retired] Rosario Delis,False,Retired,378758,Start,start,2026-02-17 05:04:43,,0,00:00:00,
2026,26hk4tuc,19,[Retired] Rosario Delis,False,Retired,378759,End Maclehose Trail,control,,,0,00:00:00,
2026,26hk4tuc,19,[Retired] Rosario Delis,False,Retired,378760,Start Wilson Trail,control,,,0,00:00:00,
2026,26hk4tuc,19,[Retired] Rosario Delis,False,Retired,378761,End Wilson Trail,control,,,0,00:00:00,
2026,26hk4tuc,19,[Retired] Rosario Delis,False,Retired,378762,Start HK Trail,control,,,0,00:00:00,
2026,26hk4tuc,19,[Retired] Rosario Delis,False,Retired,378763,End HK Trail,control,,,0,00:00:00,
2026,26hk4tuc,19,[Retired] Rosario Delis,False,Retired,378764,Start Lantau Trail,control,,,0,00:00:00,
2026,26hk4tuc,19,[Retired] Rosario Delis,False,Retired,378766,Finish,finish,,,0,00:00:00,
